distance,speed,weather,isOpen,favorite,clickCount,lastClickedDate,theme,fclass,cluster_score,colocation_score,interestScore
18.73,14.67,2,1,0,4,27,1,50,0.607,0.707,0.0
3.08,4.21,3,1,1,3,113,0,33,0.302,0.339,0.0
0.43,15.86,2,0,0,1,36,0,2,0.33,0.388,0.0
1.79,38.66,2,0,1,3,180,4,6,0.215,0.252,0.481
0.5,6.47,2,0,0,2,94,4,0,0.327,0.239,0.0
5.0,15.69,3,1,0,0,142,1,33,0.285,0.38,0.0
3.23,10.77,1,1,1,7,17,4,37,0.603,0.603,0.0
14.31,5.05,2,1,1,3,309,5,2,0.362,0.154,0.0
1.96,3.77,3,1,0,1,26,0,11,0.322,0.336,0.0
0.23,35.38,3,1,0,5,105,5,10,0.317,0.392,0.0
0.04,3.15,1,1,1,4,27,0,35,0.742,0.602,0.858
1.34,48.21,2,1,1,0,100,0,65,0.234,0.196,0.0
1.53,6.5,2,1,0,3,390,2,28,0.273,0.152,0.0
0.35,4.33,2,0,1,8,112,0,71,0.586,0.533,0.59
1.01,32.02,2,1,1,1,164,0,50,0.384,0.326,0.0
1.58,5.75,1,0,1,1,157,3,22,0.352,0.388,0.472
0.71,6.35,1,0,1,5,76,4,40,0.219,0.33,0.0
0.59,38.61,1,0,1,5,2,3,35,0.698,0.673,0.0
0.03,19.62,1,1,0,8,62,0,33,0.457,0.499,0.467
14.45,5.5,3,1,1,0,540,0,40,0.354,0.108,0.0
0.02,11.95,3,1,1,10,26,1,51,0.523,0.323,0.0
96.5,6.64,1,1,1,4,30,5,13,0.49,0.328,0.0
1.41,18.03,3,1,0,1,165,2,13,0.386,0.277,0.413
20.87,6.35,1,1,0,3,97,2,30,0.345,0.347,0.0
9.93,4.26,2,1,0,1,160,4,62,0.305,0.245,0.0
11.6,6.9,1,1,1,5,95,4,16,0.4,0.26,0.0
0.53,33.38,1,1,0,5,431,0,32,0.278,0.212,0.397
2.79,3.57,3,1,0,5,578,0,39,0.31,0.242,0.0
0.63,16.24,1,1,1,9,11,4,63,0.6,0.64,0.0
5.0,18.59,1,0,1,2,510,5,26,0.169,0.11,0.0
2.14,4.44,2,1,1,30,3,3,45,0.721,0.796,0.0
4.43,5.67,2,0,1,4,88,5,6,0.316,0.502,0.0
17.14,11.33,1,0,1,8,93,3,17,0.533,0.313,0.0
13.98,6.73,1,1,1,7,129,1,59,0.59,0.479,0.0
0.17,5.13,2,0,0,9,55,0,33,0.317,0.592,0.368
31.49,4.56,3,1,0,12,6,0,74,0.756,0.784,0.0
13.65,5.54,2,1,1,26,16,5,24,0.785,0.666,0.0
7.0,5.28,2,0,1,5,133,2,37,0.305,0.405,0.0
1.12,5.79,1,0,1,4,112,4,12,0.116,0.35,0.0
85.65,11.66,3,1,0,5,90,3,1,0.348,0.596,0.0
0.36,4.92,2,1,1,17,8,0,7,0.716,0.69,0.858
0.32,6.17,1,1,0,30,4,2,20,0.664,0.784,0.0
0.86,3.69,1,1,0,5,275,4,43,0.234,0.202,0.0
83.92,14.44,2,1,1,7,45,0,56,0.53,0.409,0.0
0.32,11.74,3,0,0,5,522,5,53,0.241,0.105,0.0
64.4,4.71,2,0,0,4,449,5,24,0.168,0.399,0.0
89.98,6.14,3,1,1,4,81,3,31,0.3,0.302,0.0
16.85,5.22,3,0,0,3,375,1,65,0.337,0.153,0.0
2.12,3.54,2,1,0,0,346,0,22,0.299,0.108,0.0
1.27,13.17,3,1,1,3,119,4,45,0.25,0.287,0.0
0.13,3.32,1,1,1,1,161,5,34,0.377,0.337,0.0
0.04,4.38,2,1,0,10,63,4,73,0.552,0.535,0.482
0.21,5.89,2,1,1,3,57,1,64,0.357,0.398,0.0
0.07,5.45,2,1,0,3,56,5,6,0.237,0.37,0.0
1.09,13.05,2,1,0,10,22,5,43,0.477,0.53,0.0
0.67,17.35,2,1,0,0,418,5,56,0.121,0.246,0.0
5.0,6.72,2,1,1,5,108,1,43,0.261,0.352,0.0
0.15,46.59,2,1,0,3,130,5,58,0.372,0.388,0.0
88.65,5.37,2,1,0,5,221,0,4,0.148,0.295,0.0
0.2,11.63,2,1,1,4,123,3,36,0.424,0.493,0.0
1.53,6.05,3,1,0,25,3,1,38,0.679,0.75,0.0
7.95,35.62,1,1,1,10,26,4,3,0.496,0.416,0.0
15.8,42.92,1,1,1,2,582,5,68,0.354,0.137,0.0
1.94,3.62,1,1,0,7,72,3,32,0.561,0.494,0.0
6.23,31.37,2,1,1,5,36,5,40,0.583,0.465,0.0
4.51,3.22,2,1,1,4,549,2,36,0.242,0.208,0.0
12.17,31.52,1,1,0,3,162,2,1,0.334,0.342,0.297
0.89,3.16,1,1,1,2,32,4,18,0.264,0.167,0.0
0.13,4.43,1,1,1,1,262,5,45,0.2,0.393,0.0
0.88,29.99,3,1,1,3,59,5,9,0.339,0.433,0.0
3.74,29.39,3,1,0,8,27,2,4,0.622,0.625,0.0
0.78,6.58,1,1,0,5,487,5,11,0.153,0.171,0.0
17.16,6.22,3,1,0,3,188,2,68,0.362,0.153,0.0
2.12,4.02,3,1,1,3,100,2,68,0.324,0.594,0.0
1.47,10.24,2,1,1,0,79,2,13,0.255,0.174,0.653
0.31,28.54,1,1,0,0,192,5,56,0.11,0.12,0.0
1.76,28.04,2,1,0,6,33,5,15,0.466,0.574,0.0
1.33,12.63,2,1,1,30,6,5,1,0.679,0.732,0.0
0.25,11.75,3,0,0,3,101,3,11,0.565,0.58,0.398
5.0,4.62,2,1,1,3,174,2,27,0.385,0.562,0.0
8.14,5.78,1,1,0,9,85,5,58,0.515,0.406,0.0
0.39,27.71,1,0,1,8,173,3,15,0.564,0.454,0.0
0.54,28.51,2,1,0,3,393,5,28,0.109,0.293,0.0
21.67,10.06,1,1,1,20,29,1,16,0.685,0.718,0.0
0.43,6.82,1,1,0,4,130,3,30,0.345,0.39,0.0
0.32,6.93,1,1,0,1,76,1,70,0.349,0.336,0.0
41.79,10.66,2,1,0,9,82,3,39,0.384,0.432,0.0
0.06,4.66,1,0,0,4,100,2,42,0.421,0.302,0.0
1.05,16.73,1,1,1,29,28,1,52,0.765,0.784,0.0
1.01,4.87,1,0,1,29,16,5,19,0.707,0.793,0.0
95.95,16.28,3,0,1,23,14,5,70,0.723,0.736,0.0
1.03,17.54,2,0,0,0,394,1,16,0.117,0.263,0.295
5.79,17.13,3,0,0,0,88,2,30,0.395,0.209,0.0
3.17,3.76,2,1,0,3,364,3,12,0.259,0.329,0.0
73.89,6.14,1,0,1,4,168,0,23,0.534,0.318,0.0
16.65,40.14,1,1,1,7,14,0,37,0.561,0.369,0.0
5.6,3.13,1,1,0,6,45,4,74,0.352,0.547,0.0
17.74,6.84,1,0,0,4,118,0,5,0.295,0.127,0.0
81.47,4.93,2,1,0,4,585,3,24,0.146,0.19,0.0
13.79,11.78,1,0,0,4,288,1,10,0.328,0.136,0.0
11.66,41.15,2,1,0,0,56,2,2,0.352,0.264,0.0
5.0,5.85,1,0,0,5,282,4,25,0.32,0.142,0.0
0.47,6.53,1,0,0,5,29,1,36,0.501,0.486,0.0
1.11,43.38,2,1,0,4,318,5,11,0.37,0.172,0.0
77.13,4.93,3,1,1,7,30,5,55,0.66,0.639,0.0
83.08,3.96,3,1,0,22,23,5,60,0.677,0.725,0.0
11.27,39.44,2,1,0,1,357,2,70,0.266,0.117,0.0
5.0,11.49,3,1,0,10,1,5,29,0.691,0.661,0.0
0.7,5.1,1,0,0,10,17,0,68,0.569,0.511,0.387
16.66,15.04,3,1,0,0,510,5,30,0.329,0.123,0.0
14.31,6.25,2,1,0,8,79,5,54,0.549,0.553,0.0
0.24,3.81,2,1,1,3,537,2,69,0.231,0.117,0.635
4.08,14.53,2,0,0,3,400,5,43,0.259,0.229,0.0
15.96,6.16,1,1,1,0,377,5,12,0.301,0.161,0.0
0.93,27.44,1,1,0,3,178,4,11,0.317,0.343,0.0
1.92,6.24,2,1,0,1,355,5,45,0.144,0.205,0.0
1.7,19.17,1,1,0,0,217,5,51,0.176,0.128,0.0
17.36,4.29,3,1,1,0,435,0,14,0.115,0.176,0.0
1.0,45.32,1,1,1,3,107,2,16,0.519,0.573,0.0
0.54,5.1,3,1,0,3,16,5,42,0.382,0.308,0.0
1.42,5.75,1,1,0,8,140,2,49,0.484,0.58,0.0
2.89,5.02,2,1,1,6,141,5,33,0.379,0.461,0.0
68.94,49.83,3,1,1,9,112,4,69,0.369,0.49,0.0
0.34,3.62,2,1,0,3,109,0,49,0.487,0.534,0.0
0.15,18.64,1,1,1,19,6,4,2,0.737,0.754,0.0
9.14,5.17,1,1,1,4,268,1,12,0.105,0.355,0.0
2.51,14.21,3,0,1,5,54,1,53,0.302,0.355,0.0
1.22,3.83,2,1,0,7,146,3,46,0.485,0.326,0.392
2.25,35.69,3,1,1,0,40,2,0,0.314,0.361,0.639
0.44,18.93,1,1,1,8,28,4,46,0.504,0.569,0.0
2.03,4.27,3,1,0,3,522,4,15,0.281,0.147,0.0
0.49,13.81,3,0,0,10,156,0,2,0.452,0.395,0.0
0.08,4.15,3,1,0,3,36,4,39,0.326,0.527,0.0
0.05,6.43,1,1,0,3,68,3,43,0.179,0.159,0.0
19.01,6.16,3,1,1,9,58,4,71,0.519,0.313,0.0
1.04,29.73,3,1,0,2,98,5,34,0.225,0.307,0.0
2.37,4.4,3,1,0,4,383,5,1,0.272,0.197,0.0
4.2,17.27,2,1,0,2,238,0,51,0.136,0.151,0.0
10.22,40.55,2,0,1,0,71,4,15,0.306,0.38,0.0
1.06,15.98,3,1,0,3,586,4,14,0.295,0.127,0.0
5.25,11.57,2,1,1,6,143,0,5,0.564,0.402,0.0
19.6,5.93,2,1,1,4,76,5,53,0.443,0.492,0.0
1.1,3.63,1,1,0,5,71,3,31,0.572,0.556,0.0
3.23,3.69,3,0,0,0,183,3,1,0.11,0.274,0.0
0.58,15.32,2,0,1,3,15,5,65,0.64,0.683,0.0
19.49,40.31,2,1,0,5,177,5,39,0.565,0.4,0.0
1.13,6.02,1,1,0,1,155,3,64,0.369,0.325,0.413
17.01,5.15,3,1,0,3,382,2,55,0.311,0.241,0.0
0.19,5.25,1,0,0,2,306,4,61,0.335,0.219,0.0
2.46,4.42,1,1,0,0,109,4,4,0.108,0.393,0.0
18.15,4.92,3,1,1,4,160,5,33,0.329,0.416,0.0
0.55,5.16,1,1,1,13,24,1,0,0.793,0.681,0.0
3.46,28.67,1,0,1,10,57,5,14,0.413,0.519,0.0
13.94,12.7,2,0,0,5,17,1,28,0.34,0.391,0.0
1.11,3.8,1,1,1,3,53,5,66,0.4,0.338,0.0
1.89,16.5,1,1,1,2,173,2,10,0.125,0.305,0.0
3.83,4.43,2,1,0,3,379,4,21,0.141,0.327,0.0
0.59,6.65,1,1,0,5,127,4,52,0.356,0.312,0.0
7.22,3.38,1,1,1,5,71,5,47,0.351,0.592,0.0
1.52,3.16,3,1,0,7,51,2,36,0.52,0.493,0.0
11.23,5.2,2,1,0,1,359,4,17,0.15,0.242,0.0
3.0,48.33,2,1,1,1,500,0,56,0.299,0.261,0.0
1.83,17.68,1,1,0,2,326,2,68,0.199,0.277,0.0
0.17,16.78,1,0,0,19,9,5,14,0.793,0.758,0.0
0.48,3.74,3,1,0,5,116,1,62,0.253,0.389,0.0
1.87,40.12,2,1,1,3,38,4,32,0.537,0.51,0.0
0.19,6.53,1,1,0,8,24,1,37,0.527,0.372,0.0
5.0,3.61,1,0,0,5,410,0,5,0.275,0.202,0.0
0.62,4.31,1,1,0,0,361,2,7,0.237,0.177,0.0
0.35,6.71,1,1,0,5,123,5,8,0.398,0.456,0.0
86.06,13.56,2,1,1,3,171,4,62,0.353,0.302,0.0
2.73,34.63,3,1,0,3,206,4,30,0.251,0.268,0.0
0.95,10.68,3,1,0,8,17,1,7,0.652,0.624,0.0
1.89,6.39,3,0,0,10,152,2,36,0.44,0.468,0.0
63.04,4.1,1,0,0,5,13,2,58,0.319,0.4,0.0
1.2,19.77,1,0,0,1,259,5,39,0.162,0.38,0.0
0.16,3.95,1,1,0,5,48,2,32,0.389,0.551,0.0
16.87,5.62,2,1,0,5,56,2,42,0.501,0.533,0.0
86.95,13.88,2,1,0,9,65,4,72,0.52,0.311,0.0
0.24,13.82,2,1,1,4,22,2,29,0.648,0.624,0.848
0.03,6.41,1,0,0,2,77,0,68,0.358,0.121,0.305
17.42,19.84,2,1,1,4,167,5,69,0.418,0.328,0.0
0.66,5.81,2,0,0,10,92,0,15,0.364,0.538,0.362
1.08,4.53,2,1,0,1,53,4,26,0.112,0.142,0.314
1.57,28.46,1,1,0,7,115,0,8,0.485,0.569,0.477
2.1,6.06,3,1,1,4,103,5,18,0.503,0.48,0.0
2.8,17.85,2,1,0,9,96,1,41,0.598,0.467,0.0
97.2,6.89,1,1,0,0,332,2,3,0.265,0.22,0.0
0.21,6.0,1,1,1,5,29,3,33,0.753,0.608,0.0
2.49,48.89,1,0,0,0,314,1,56,0.251,0.129,0.296
0.05,18.22,3,1,1,3,180,1,26,0.477,0.351,0.0
3.75,5.48,2,1,1,8,155,5,5,0.528,0.561,0.0
1.1,6.05,1,1,0,4,156,3,43,0.537,0.39,0.0
5.53,3.81,1,1,0,2,12,3,74,0.393,0.392,0.0
5.0,4.73,1,0,0,20,5,4,42,0.788,0.664,0.0
0.48,6.54,1,1,0,2,514,4,13,0.221,0.378,0.0
1.88,4.91,2,0,1,7,123,1,30,0.535,0.438,0.0
13.42,3.28,2,1,0,7,164,2,67,0.494,0.376,0.0
0.93,3.76,2,0,1,9,34,5,1,0.42,0.391,0.0
0.25,6.94,1,1,1,0,166,2,8,0.351,0.38,0.0
1.14,4.96,1,1,0,3,133,0,14,0.359,0.329,0.0
7.66,3.23,2,1,0,5,102,1,26,0.338,0.32,0.0
0.33,3.48,2,0,1,4,36,5,26,0.401,0.418,0.0
0.75,26.45,2,1,1,6,151,4,0,0.445,0.558,0.0
1.48,4.54,2,1,0,7,146,1,6,0.49,0.33,0.0
90.69,18.25,3,0,0,8,65,5,70,0.465,0.571,0.0
3.85,6.7,2,1,0,9,16,2,64,0.411,0.447,0.0
1.35,10.54,1,0,1,0,502,3,15,0.232,0.339,0.0
16.94,5.12,2,1,1,4,115,5,42,0.56,0.541,0.0
0.82,4.84,1,1,1,3,153,3,43,0.382,0.564,0.0
4.89,6.77,3,1,0,3,33,1,0,0.308,0.276,0.0
1.92,10.49,3,0,0,0,13,4,38,0.353,0.255,0.0
14.61,5.31,2,0,1,5,157,0,58,0.304,0.244,0.0
0.61,3.89,1,1,1,9,155,1,38,0.412,0.39,0.0
1.73,19.0,3,1,0,2,380,4,43,0.242,0.28,0.0
64.18,3.23,1,0,0,3,149,5,29,0.392,0.431,0.0
1.77,5.36,1,1,0,0,35,4,30,0.207,0.222,0.0
0.91,3.25,2,1,0,2,326,5,21,0.121,0.23,0.0
0.77,3.33,3,1,0,5,45,4,33,0.403,0.478,0.0
4.63,6.54,3,0,1,1,17,1,28,0.333,0.285,0.0
1.52,41.47,1,1,0,3,78,4,48,0.587,0.42,0.0
0.09,4.92,2,1,0,3,168,4,38,0.264,0.395,0.0
17.4,14.55,2,1,0,7,9,4,29,0.636,0.644,0.0
1.73,10.54,3,0,0,8,56,1,54,0.462,0.452,0.0
1.08,5.39,1,0,0,3,142,1,54,0.172,0.133,0.0
0.04,10.64,1,1,0,10,22,1,42,0.57,0.322,0.0
0.05,3.49,2,1,0,9,89,4,47,0.569,0.415,0.0
18.77,6.73,2,1,1,7,163,1,49,0.55,0.575,0.0
1.52,3.95,2,1,0,7,122,4,38,0.574,0.527,0.0
1.55,17.4,1,0,0,5,216,0,52,0.275,0.137,0.0
67.84,6.63,2,1,0,10,19,2,21,0.623,0.643,0.0
0.7,10.62,3,0,0,3,207,1,21,0.363,0.197,0.0
19.88,19.01,1,1,1,3,112,1,2,0.366,0.38,0.0
0.77,5.94,3,1,0,0,164,2,42,0.386,0.174,0.0
8.17,35.05,2,1,1,5,572,0,59,0.134,0.198,0.0
1.38,5.58,1,1,0,2,389,3,62,0.388,0.168,0.0
99.92,4.29,2,1,1,5,99,5,30,0.385,0.37,0.0
0.04,14.18,3,1,0,4,69,0,30,0.123,0.187,0.358
1.59,6.39,1,1,1,3,40,3,41,0.594,0.47,0.0
2.95,6.15,1,1,0,4,552,1,63,0.367,0.106,0.0
16.95,6.65,1,0,0,1,499,3,5,0.32,0.228,0.0
0.28,4.11,1,0,0,3,13,3,43,0.446,0.419,0.0
95.35,3.54,3,0,1,3,118,1,63,0.346,0.446,0.0
0.13,25.14,2,1,0,2,294,2,45,0.182,0.115,0.0
0.39,15.24,2,1,1,4,30,5,66,0.611,0.778,0.0
14.08,3.98,2,0,0,6,35,1,45,0.563,0.336,0.0
0.48,13.97,1,1,0,0,303,1,56,0.126,0.163,0.354
3.57,13.59,2,0,0,0,142,5,65,0.438,0.335,0.0
12.44,44.51,3,1,0,5,215,2,30,0.308,0.152,0.0
0.55,4.81,1,1,0,3,60,5,37,0.356,0.291,0.0
1.01,14.71,3,1,1,0,19,3,31,0.34,0.358,0.0
5.0,15.59,2,1,0,4,77,1,23,0.32,0.477,0.0
0.95,14.82,2,1,0,5,244,4,25,0.297,0.157,0.0
1.42,4.14,1,1,1,24,11,3,10,0.767,0.797,0.0
0.1,6.47,1,0,1,8,72,1,14,0.42,0.569,0.0
0.99,5.8,1,1,0,4,64,5,7,0.22,0.291,0.0
0.03,6.94,1,1,1,5,169,5,10,0.598,0.306,0.0
2.56,4.41,2,0,0,5,61,3,12,0.451,0.411,0.0
0.1,19.84,2,1,0,7,83,1,57,0.483,0.323,0.0
0.64,6.66,1,1,0,8,36,4,56,0.519,0.496,0.0
0.08,4.24,2,0,0,7,180,1,52,0.428,0.546,0.0
5.02,28.82,1,1,0,3,301,3,71,0.309,0.177,0.0
1.55,18.83,3,1,0,10,23,0,67,0.7,0.748,0.0
2.73,3.35,3,1,0,4,147,2,32,0.521,0.491,0.0
15.68,49.7,2,1,1,4,11,2,25,0.324,0.513,0.0
0.31,41.6,3,0,0,5,309,1,17,0.256,0.2,0.0
1.42,5.49,2,1,1,5,15,4,42,0.657,0.725,0.0
0.01,3.38,3,0,1,2,155,0,66,0.392,0.408,0.0
0.64,15.38,2,0,0,10,172,2,12,0.538,0.315,0.0
19.13,6.4,2,1,0,7,168,4,31,0.31,0.563,0.0
0.99,4.12,2,1,1,9,9,0,5,0.667,0.681,0.0
14.32,32.16,1,1,0,1,121,0,6,0.358,0.271,0.0
68.3,4.31,2,1,1,25,6,0,24,0.765,0.669,0.0
0.14,10.98,3,1,0,10,15,1,54,0.712,0.66,0.0
94.12,3.58,3,1,1,24,5,1,51,0.714,0.788,0.0
0.98,14.12,2,1,0,6,44,5,15,0.502,0.354,0.0
0.17,6.32,1,0,1,1,75,5,45,0.371,0.112,0.0
0.07,3.8,1,1,0,4,117,0,0,0.435,0.545,0.0
0.47,6.32,3,1,1,5,101,2,71,0.487,0.556,0.0
7.63,3.39,2,1,1,16,24,3,57,0.79,0.744,0.0
51.4,4.67,2,1,0,15,30,5,16,0.69,0.721,0.0
3.78,6.51,2,1,1,2,151,4,25,0.468,0.316,0.0
9.53,3.1,3,1,1,4,25,5,56,0.306,0.397,0.0
14.69,4.15,2,0,1,2,53,2,49,0.248,0.321,0.0
0.92,5.38,2,1,0,1,514,0,52,0.143,0.184,0.0
50.36,4.53,1,0,0,2,586,1,7,0.274,0.32,0.0
3.92,47.46,3,1,0,5,119,4,50,0.504,0.489,0.295
15.7,4.2,1,0,1,0,313,4,7,0.104,0.12,0.0
2.17,6.18,1,1,1,8,64,2,14,0.343,0.587,0.53
0.54,5.65,3,1,1,0,257,2,13,0.162,0.342,0.539
2.22,40.01,3,1,0,2,40,4,13,0.468,0.302,0.0
0.47,3.92,3,0,0,3,147,0,64,0.449,0.38,0.0
10.02,13.44,1,1,0,1,523,3,62,0.313,0.197,0.0
0.16,5.54,1,1,0,9,87,4,3,0.56,0.459,0.0
1.71,41.84,2,1,0,3,406,1,40,0.208,0.271,0.0
9.03,6.1,2,0,0,2,420,1,72,0.333,0.262,0.0
10.9,4.55,2,1,0,0,425,3,59,0.119,0.19,0.0
0.57,4.21,2,0,1,6,39,1,24,0.505,0.464,0.0
5.61,6.67,1,0,1,10,10,5,1,0.746,0.73,0.0
0.52,39.48,2,0,0,2,86,0,56,0.365,0.129,0.0
9.4,6.05,2,1,1,4,169,1,23,0.388,0.553,0.0
0.72,3.18,1,1,1,26,28,5,14,0.765,0.685,0.0
17.43,10.58,2,1,1,13,23,1,10,0.708,0.721,0.0
2.25,6.94,1,1,1,3,65,1,8,0.389,0.303,0.0
8.36,3.18,2,0,1,25,16,2,15,0.783,0.619,0.0
0.86,6.79,2,1,0,0,456,2,23,0.335,0.255,0.0
14.84,6.36,2,1,0,6,18,4,15,0.546,0.318,0.0
0.12,39.98,1,1,0,8,173,2,15,0.559,0.513,0.0
0.65,14.87,3,1,0,1,356,5,23,0.207,0.329,0.0
3.41,17.76,2,1,0,3,41,1,67,0.592,0.372,0.0
0.59,3.32,3,1,1,2,154,0,63,0.375,0.333,0.0
1.3,3.3,2,1,0,5,140,4,6,0.325,0.497,0.383
12.55,3.56,3,0,1,3,97,5,63,0.428,0.395,0.0
3.11,13.46,3,1,1,7,139,5,44,0.563,0.572,0.0
55.46,3.34,3,1,0,4,29,5,23,0.393,0.215,0.0
88.31,11.54,3,1,1,23,11,1,62,0.792,0.698,0.0
0.08,4.25,1,1,1,7,92,3,50,0.529,0.363,0.0
4.92,12.27,1,1,1,1,150,5,3,0.386,0.243,0.0
2.67,18.65,2,0,1,7,39,3,13,0.414,0.399,0.0
29.35,4.79,1,1,0,2,58,5,62,0.313,0.426,0.0
0.08,6.05,2,1,1,5,38,1,19,0.387,0.222,0.0
1.27,16.65,1,0,0,5,454,1,51,0.281,0.121,0.0
3.39,4.75,1,0,0,1,551,5,66,0.173,0.198,0.0
16.28,4.84,1,1,0,4,127,4,73,0.109,0.318,0.0
18.0,34.25,2,0,0,0,253,4,31,0.124,0.274,0.0
0.44,18.39,1,1,0,0,462,1,21,0.147,0.135,0.0
19.73,16.05,2,1,1,9,6,2,58,0.748,0.637,0.0
11.83,13.76,1,1,0,10,166,3,43,0.352,0.497,0.0
7.62,5.75,1,1,1,30,25,2,14,0.683,0.72,0.0
83.15,4.23,3,0,1,9,38,4,55,0.446,0.483,0.0
13.84,29.82,2,0,0,5,109,3,21,0.181,0.321,0.0
1.99,4.48,2,1,0,4,306,0,56,0.235,0.283,0.0
10.85,5.51,1,1,0,10,103,1,22,0.6,0.474,0.0
10.4,6.43,3,1,1,10,15,4,46,0.595,0.514,0.0
57.64,6.08,1,1,1,5,104,3,33,0.355,0.32,0.0
1.06,3.57,1,1,1,17,6,2,17,0.739,0.771,0.0
0.48,4.42,1,0,1,15,8,1,50,0.758,0.69,0.0
4.66,40.11,1,1,1,10,161,3,21,0.374,0.514,0.0
45.62,4.1,1,1,1,0,508,2,73,0.15,0.104,0.0
3.88,13.65,3,1,0,0,590,5,50,0.294,0.227,0.0
3.24,4.79,3,1,0,7,116,1,69,0.496,0.52,0.0
1.44,19.8,3,1,0,10,31,4,46,0.343,0.474,0.0
15.74,4.43,3,1,0,4,456,3,42,0.347,0.193,0.0
0.58,4.32,2,0,0,6,33,3,72,0.555,0.305,0.0
3.57,6.52,2,0,1,28,4,5,22,0.698,0.713,0.0
0.65,10.28,3,1,1,1,186,5,25,0.159,0.105,0.0
12.58,5.9,2,1,1,9,79,0,66,0.6,0.394,0.0
12.53,26.5,3,1,1,27,0,4,34,0.662,0.741,0.0
1.79,13.23,2,1,1,13,24,3,8,0.712,0.765,0.0
0.0,5.81,3,1,0,10,38,1,31,0.575,0.367,0.461
0.1,6.53,1,0,0,10,11,1,10,0.778,0.617,0.0
17.65,3.42,1,1,0,7,39,0,4,0.523,0.38,0.0
13.36,5.8,2,1,0,7,23,4,38,0.523,0.364,0.0
11.36,6.2,1,0,0,3,561,5,27,0.198,0.132,0.0
0.97,3.13,2,1,1,4,19,5,57,0.331,0.349,0.0
0.33,13.48,1,0,1,7,110,1,32,0.549,0.58,0.0
0.72,35.46,3,0,0,0,283,1,16,0.371,0.105,0.298
1.08,19.76,2,0,0,2,572,1,47,0.375,0.193,0.0
2.74,28.07,1,0,0,1,181,4,38,0.294,0.198,0.0
13.26,4.23,2,0,1,6,27,2,55,0.588,0.357,0.0
49.4,3.58,3,1,0,4,80,4,64,0.313,0.328,0.0
2.24,3.45,3,1,0,0,188,5,18,0.1,0.212,0.0
6.66,43.43,1,1,1,0,24,4,65,0.339,0.392,0.674
59.84,3.03,2,0,1,12,28,3,6,0.757,0.755,0.0
13.63,3.42,3,1,1,7,121,3,49,0.51,0.491,0.0
9.02,14.9,2,1,0,7,162,2,43,0.555,0.301,0.0
84.7,41.62,2,1,0,0,378,0,25,0.108,0.232,0.0
1.05,47.75,1,1,0,3,43,2,48,0.596,0.383,0.0
1.89,5.39,1,1,0,7,29,4,58,0.598,0.576,0.0
0.1,6.83,2,1,0,10,12,0,56,0.624,0.655,0.0
3.6,6.51,2,1,0,3,452,4,11,0.279,0.144,0.0
30.09,4.01,3,1,0,0,89,3,10,0.361,0.211,0.0
1.43,3.07,1,1,1,2,161,5,3,0.34,0.354,0.0
1.14,16.34,2,1,1,7,42,5,23,0.546,0.384,0.0
1.02,18.5,2,0,0,10,115,3,10,0.584,0.439,0.0
18.22,4.12,3,1,0,5,123,5,47,0.572,0.476,0.0
0.88,6.13,2,1,0,5,8,4,57,0.705,0.651,0.0
0.17,5.11,1,1,0,1,224,4,46,0.147,0.136,0.0
58.06,30.21,2,1,1,26,13,2,5,0.796,0.606,0.0
1.52,6.47,1,1,0,5,33,1,42,0.336,0.304,0.0
1.28,4.19,2,0,0,21,28,2,71,0.703,0.77,0.0
15.34,30.03,2,1,1,3,153,0,54,0.366,0.412,0.0
6.27,3.55,2,0,1,0,193,0,21,0.13,0.242,0.0
99.03,19.21,3,1,0,3,281,0,31,0.133,0.253,0.0
0.18,5.6,1,1,0,4,134,1,42,0.54,0.544,0.0
0.17,18.8,1,0,0,0,257,1,7,0.19,0.314,0.0
0.64,5.89,2,1,1,3,99,2,16,0.342,0.45,0.0
0.19,18.71,3,1,0,5,262,4,74,0.187,0.363,0.401
0.26,6.24,2,1,0,4,368,0,48,0.139,0.298,0.377
3.0,4.4,2,1,1,0,104,5,5,0.398,0.248,0.0
0.78,19.25,2,1,0,5,146,5,53,0.32,0.169,0.0
6.5,3.75,3,0,0,4,27,3,15,0.507,0.49,0.0
0.05,48.93,1,1,1,10,68,1,65,0.528,0.442,0.0
0.57,17.63,2,0,0,5,121,2,23,0.38,0.466,0.0
4.16,6.48,1,1,1,4,86,1,20,0.41,0.36,0.0
1.72,45.6,2,1,0,3,105,0,37,0.421,0.438,0.0
15.46,4.14,3,1,0,4,301,3,66,0.192,0.152,0.0
2.97,14.81,3,1,0,9,109,1,71,0.423,0.403,0.0
15.01,32.47,1,1,0,3,511,3,22,0.384,0.129,0.166
5.3,4.75,1,0,1,3,18,1,30,0.695,0.669,0.0
0.37,5.62,3,1,1,1,271,3,26,0.28,0.298,0.0
17.74,3.88,1,1,0,10,136,4,3,0.407,0.404,0.0
94.74,37.65,2,1,0,5,385,2,44,0.179,0.14,0.0
2.24,6.81,3,0,1,8,37,3,54,0.588,0.59,0.0
1.19,5.04,3,1,1,5,39,2,58,0.283,0.327,0.0
9.19,4.95,3,1,0,0,23,5,27,0.384,0.339,0.0
0.94,3.3,2,1,0,2,123,0,29,0.281,0.323,0.0
0.45,6.22,1,1,0,0,139,5,70,0.449,0.339,0.0
1.69,10.27,2,1,0,1,105,1,7,0.388,0.311,0.0
80.39,10.92,1,1,0,3,242,4,64,0.177,0.285,0.0
